"";"FechaHora2";"Viento";"DirViento";"Año";"Mes";"DirViento2";"Dia";"Viento2";"0_5";"5_10";"10_15";"15_20";"20_25";"Mes_Año"
"312";"2016-12-05 01";6,2;75;"2016";"diciembre";"Este";"2016-12-05";"(5,10]";0;0;0;0;0;"diciembre 2016"
"313";"2016-12-05 02";6,88;73;"2016";"diciembre";"Este";"2016-12-05";"(5,10]";0;0;0;0;0;"diciembre 2016"
"314";"2016-12-05 03";6,41;71;"2016";"diciembre";"Este";"2016-12-05";"(5,10]";0;0;0;0;0;"diciembre 2016"
"315";"2016-12-05 04";5,42;76;"2016";"diciembre";"Este";"2016-12-05";"(5,10]";0;0;0;0;0;"diciembre 2016"
"316";"2016-12-05 05";4,25;77;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"317";"2016-12-05 06";4,4;74;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"318";"2016-12-05 07";3,65;73;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"319";"2016-12-05 08";4,14;77;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"320";"2016-12-05 09";2,81;78;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"321";"2016-12-05 10";4,53;73;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"322";"2016-12-05 11";4,11;71;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"323";"2016-12-05 12";4,61;76;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"324";"2016-12-05 13";4,19;72;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"325";"2016-12-05 14";3,96;86;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"326";"2016-12-05 15";2,95;78;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"327";"2016-12-05 16";4,68;76;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"328";"2016-12-05 17";2,68;75;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"329";"2016-12-05 18";0,58;84;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"330";"2016-12-05 19";0,09;86;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"331";"2016-12-05 20";0,21;86;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"332";"2016-12-05 21";0,12;87;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"333";"2016-12-05 22";0,01;87;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"334";"2016-12-05 23";0,06;87;"2016";"diciembre";"Este";"2016-12-05";"[0,5]";1;0;0;0;0;"diciembre 2016"
"335";"2016-12-06 00";0;87;"2016";"diciembre";"Este";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"336";"2016-12-06 01";0,02;87;"2016";"diciembre";"Este";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"337";"2016-12-06 02";0,01;87;"2016";"diciembre";"Este";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"338";"2016-12-06 03";0,05;69;"2016";"diciembre";"Este";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"339";"2016-12-06 04";0;65;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"340";"2016-12-06 05";0,05;65;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"341";"2016-12-06 06";0;65;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"342";"2016-12-06 07";0,01;65;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"343";"2016-12-06 08";0,02;65;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"344";"2016-12-06 09";0,25;64;"2016";"diciembre";"N-E";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"345";"2016-12-06 10";0,83;172;"2016";"diciembre";"Sur";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"346";"2016-12-06 11";2,26;296;"2016";"diciembre";"N-W";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"347";"2016-12-06 12";0,82;97;"2016";"diciembre";"Este";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"348";"2016-12-06 13";0,9;220;"2016";"diciembre";"S-W";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"349";"2016-12-06 14";0,51;197;"2016";"diciembre";"Sur";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"350";"2016-12-06 15";0,42;227;"2016";"diciembre";"S-W";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"351";"2016-12-06 16";0;252;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"352";"2016-12-06 17";0;253;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"353";"2016-12-06 18";0;253;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"354";"2016-12-06 19";0;253;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"355";"2016-12-06 20";0,01;253;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"356";"2016-12-06 21";0,04;241;"2016";"diciembre";"S-W";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"357";"2016-12-06 22";0,05;239;"2016";"diciembre";"S-W";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"358";"2016-12-06 23";0,44;251;"2016";"diciembre";"Oeste";"2016-12-06";"[0,5]";1;0;0;0;0;"diciembre 2016"
"359";"2016-12-07 00";0,11;305;"2016";"diciembre";"N-W";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"360";"2016-12-07 01";0,16;273;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"361";"2016-12-07 02";0;273;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"362";"2016-12-07 03";0;272;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"363";"2016-12-07 04";0,01;273;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"364";"2016-12-07 05";0,01;273;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"365";"2016-12-07 06";0,19;272;"2016";"diciembre";"Oeste";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"366";"2016-12-07 07";0,53;220;"2016";"diciembre";"S-W";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"367";"2016-12-07 08";0,31;144;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"368";"2016-12-07 09";0,17;147;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"369";"2016-12-07 10";0,89;125;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"370";"2016-12-07 11";1,03;124;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"371";"2016-12-07 12";1,33;122;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"372";"2016-12-07 13";1,63;119;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"373";"2016-12-07 14";2,21;93;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"374";"2016-12-07 15";2,09;106;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"375";"2016-12-07 16";2,07;122;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"376";"2016-12-07 17";1,94;100;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"377";"2016-12-07 18";2,06;103;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"378";"2016-12-07 19";2,28;106;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"379";"2016-12-07 20";2,08;84;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"380";"2016-12-07 21";0,85;89;"2016";"diciembre";"Este";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"381";"2016-12-07 22";0,41;123;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"382";"2016-12-07 23";0,31;128;"2016";"diciembre";"S-E";"2016-12-07";"[0,5]";1;0;0;0;0;"diciembre 2016"
"383";"2016-12-08 00";1,09;128;"2016";"diciembre";"S-E";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"384";"2016-12-08 01";0,36;124;"2016";"diciembre";"S-E";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"385";"2016-12-08 02";2,39;72;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"386";"2016-12-08 03";6,08;78;"2016";"diciembre";"Este";"2016-12-08";"(5,10]";0;0;0;0;0;"diciembre 2016"
"387";"2016-12-08 04";4,46;89;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"388";"2016-12-08 05";3,87;83;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"389";"2016-12-08 06";4,62;76;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"390";"2016-12-08 07";1,42;106;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"391";"2016-12-08 08";2,64;92;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"392";"2016-12-08 09";1,03;131;"2016";"diciembre";"S-E";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"393";"2016-12-08 10";2,11;113;"2016";"diciembre";"S-E";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"394";"2016-12-08 11";4,03;85;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"395";"2016-12-08 12";5,61;76;"2016";"diciembre";"Este";"2016-12-08";"(5,10]";0;0;0;0;0;"diciembre 2016"
"396";"2016-12-08 13";3,75;89;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"397";"2016-12-08 14";5,83;76;"2016";"diciembre";"Este";"2016-12-08";"(5,10]";0;0;0;0;0;"diciembre 2016"
"398";"2016-12-08 15";3,76;97;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"399";"2016-12-08 16";2,53;84;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"400";"2016-12-08 17";2,07;127;"2016";"diciembre";"S-E";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"401";"2016-12-08 18";3,08;95;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"402";"2016-12-08 19";2,68;71;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"403";"2016-12-08 20";2,8;102;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"404";"2016-12-08 21";2,7;71;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"405";"2016-12-08 22";3,1;77;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"406";"2016-12-08 23";3,2;75;"2016";"diciembre";"Este";"2016-12-08";"[0,5]";1;0;0;0;0;"diciembre 2016"
"407";"2016-12-09 00";4,21;76;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"408";"2016-12-09 01";3,15;80;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"409";"2016-12-09 02";1,6;85;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"410";"2016-12-09 03";1,7;83;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"411";"2016-12-09 04";0,56;216;"2016";"diciembre";"S-W";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"412";"2016-12-09 05";0,47;180;"2016";"diciembre";"Sur";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"413";"2016-12-09 06";0,63;151;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"414";"2016-12-09 07";0,91;117;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"415";"2016-12-09 08";1,28;133;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"416";"2016-12-09 09";1,56;117;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"417";"2016-12-09 10";1,44;125;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"418";"2016-12-09 11";1,91;122;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"419";"2016-12-09 12";1,86;119;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"420";"2016-12-09 13";2,17;115;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"421";"2016-12-09 14";2;93;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"422";"2016-12-09 15";1,66;122;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"423";"2016-12-09 16";1,32;126;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"424";"2016-12-09 17";1,22;137;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"425";"2016-12-09 18";1,36;108;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"426";"2016-12-09 19";0,81;111;"2016";"diciembre";"Este";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"427";"2016-12-09 20";1,11;122;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
"428";"2016-12-09 21";0,73;137;"2016";"diciembre";"S-E";"2016-12-09";"[0,5]";1;0;0;0;0;"diciembre 2016"
